"Age","Gender","HomeOwnership","InternetConnection","MaritalStatus","CellphoneService","NumCars","PPVFreq","MobileOperatingSystem","StreamingRadio","CustomerID","EducationLevel","Cluster"
45,"Male","Rent","Axtel","Married","Telcel",3,"Weekly","Android","YT Music",912694,"Trade School","cluster_4"
39,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",912695,"Master's Degree","cluster_4"
42,"Female","Rent","Mega cable","Married","Telcel",2,"Never","IOS","YT Music",912698,"Bachelor","cluster_4"
34,"Female","Rent","Mega cable","Never Married","Movistar",1,"Monthly","Android","YT Music",912701,"High School","cluster_4"
27,"Male","Own","Axtel","Never Married","Telcel",1,"Never","Android","YT Music",912702,"High School","cluster_4"
28,"Female","Rent","Telmex","Never Married","Movistar",2,"Never","Android","YT Music",912704,"High School","cluster_4"
39,"Male","Rent","Axtel","Married","Telcel",4,"Weekly","Android","YT Music",912707,"Bachelor","cluster_4"
32,"Male","Rent","Telmex","Married","Movistar",1,"Never","Android","YT Music",912708,"Master's Degree","cluster_4"
27,"Male","Own","Telmex","Never Married","Telcel",2,"Never","Android","YT Music",912709,"High School","cluster_4"
27,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","Spotify",912710,"Bachelor","cluster_4"
41,"Female","Rent","Telmex","Divorced","AT&T",1,"Weekly","Android","YT Music",912713,"Master's Degree","cluster_4"
35,"Male","Rent","Axtel","Divorced","Telcel",1,"Rarely","IOS","YT Music",912714,"Bachelor","cluster_4"
25,"Male","Rent","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",912717,"Bachelor","cluster_4"
39,"Female","Rent","Telmex","Married","Telcel",2,"Weekly","IOS","YT Music",912719,"Some College","cluster_4"
36,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",912727,"Doctorate","cluster_4"
32,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",912730,"Bachelor","cluster_4"
36,"Female","Rent","Mega cable","Married","Movistar",2,"Weekly","IOS","YT Music",912732,"Bachelor","cluster_4"
28,"Male","Rent","Mega cable","Married","Telcel",1,"Rarely","IOS","YT Music",912734,"Master's Degree","cluster_4"
31,"Male","Rent","Telmex","Married","Movistar",1,"Rarely","IOS","YT Music",912738,"Master's Degree","cluster_4"
31,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",912741,"Bachelor","cluster_4"
24,"Male","Rent","Axtel","Never Married","Other",1,"Never","Android","YT Music",912743,"High School","cluster_4"
29.999999999999996,"Male","Rent","Mega cable","Never Married","Telcel",1,"Rarely","IOS","YT Music",912744,"High School","cluster_4"
25,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",912752,"High School","cluster_4"
42,"Male","Rent","Telmex","Married","Telcel",2,"Monthly","Android","Spotify",912754,"Bachelor","cluster_4"
38,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",912761,"Some College","cluster_4"
31,"Male","Own","Axtel","Never Married","Telcel",2,"Weekly","Android","YT Music",912762,"High School","cluster_4"
34,"Male","Rent","Telmex","Married","Movistar",1,"Weekly","Windows phone","YT Music",912763,"Master's Degree","cluster_4"
31,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","Spotify",912766,"Bachelor","cluster_4"
34,"Male","Own","Telmex","Married","Telcel",2,"Monthly","Android","YT Music",912767,"Bachelor","cluster_4"
43,"Male","Rent","Axtel","Never Married","Telcel",1,"Never","Android","Spotify",912771,"High School","cluster_4"
37,"Female","Rent","Axtel","Separated","Movistar",1,"Never","Android","YT Music",912773,"Bachelor","cluster_4"
24,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",912779,"High School","cluster_4"
29.999999999999996,"Male","Rent","Axtel","Never Married","Telcel",2,"Never","Android","YT Music",912781,"High School","cluster_4"
23,"Male","Rent","Axtel","Never Married","Telcel",1,"Never","Android","YT Music",912791,"High School","cluster_4"
45,"Male","Rent","Mega cable","Married","Telcel",3,"Weekly","Android","YT Music",912812,"Master's Degree","cluster_4"
28,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",912819,"High School","cluster_4"
24,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",912836,"High School","cluster_4"
46,"Male","Rent","Axtel","Married","Telcel",3,"Weekly","Other","YT Music",912855,"Master's Degree","cluster_4"
35,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",912856,"Bachelor","cluster_4"
35,"Female","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","Spotify",912888,"High School","cluster_4"
45,"Female","Rent","Telmex","Married","Telcel",5,"Weekly","IOS","YT Music",912895,"Bachelor","cluster_4"
33,"Male","Own","Telmex","Married","Telcel",2,"Weekly","IOS","YT Music",912908,"Bachelor","cluster_4"
32,"Female","Rent","Axtel","Married","Movistar",2,"Weekly","IOS","YT Music",912911,"Master's Degree","cluster_4"
42,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",912914,"Master's Degree","cluster_4"
38,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","Spotify",912921,"Bachelor","cluster_4"
31,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",912934,"Bachelor","cluster_4"
28,"Male","Rent","Axtel","Married","Telcel",2,"Monthly","Android","Spotify",912938,"Bachelor","cluster_4"
41,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",912944,"Doctorate","cluster_4"
37,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",912953,"Bachelor","cluster_4"
50,"Male","Rent","Axtel","Married","Movistar",1,"Never","Android","YT Music",912964,"Master's Degree","cluster_4"
25,"Male","Rent","Axtel","Never Married","Telcel",2,"Rarely","IOS","Spotify",912966,"High School","cluster_4"
21,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",912969,"High School","cluster_4"
52,"Male","Rent","Telmex","Married","Movistar",1,"Weekly","Android","Spotify",912970,"Bachelor","cluster_4"
29,"Female","Rent","Mega cable","Married","Movistar",1,"Never","IOS","YT Music",912978,"Master's Degree","cluster_4"
28,"Male","Own","Mega cable","Married","Telcel",3,"Rarely","IOS","YT Music",912983,"Bachelor","cluster_4"
28,"Male","Rent","Mega cable","Married","Movistar",1,"Never","Android","YT Music",912984,"Master's Degree","cluster_4"
34,"Male","Rent","Mega cable","Never Married","Movistar",0,"Never","Android","Spotify",912985,"High School","cluster_4"
29.999999999999996,"Male","Rent","Axtel","Married","Telcel",1,"Rarely","IOS","YT Music",912990,"Master's Degree","cluster_4"
38,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","Spotify",912998,"High School","cluster_4"
43,"Male","Rent","Mega cable","Divorced","Movistar",2,"Monthly","Android","YT Music",912999,"Doctorate","cluster_4"
40,"Male","Rent","Mega cable","Married","Telcel",1,"Weekly","Android","YT Music",913008,"Associate's Degree","cluster_4"
21.999999999999996,"Male","Rent","Axtel","Never Married","Movistar",0,"Never","Android","YT Music",913012,"High School","cluster_4"
48,"Female","Own","Telmex","Divorced","Movistar",2,"Monthly","Android","YT Music",913014,"Some College","cluster_4"
29.999999999999996,"Male","Own","Axtel","Married","Telcel",2,"Monthly","Android","YT Music",913020,"Bachelor","cluster_4"
35,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",913021,"Bachelor","cluster_4"
35,"Male","Own","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",913028,"High School","cluster_4"
40,"Female","Rent","Telmex","Never Married","Movistar",1,"Weekly","Android","YT Music",913030,"High School","cluster_4"
27,"Female","Own","Axtel","Married","Movistar",2,"Never","IOS","YT Music",913031,"Bachelor","cluster_4"
28,"Male","Rent","Telmex","Married","Telcel",1,"Never","Android","Spotify",913034,"Bachelor","cluster_4"
27,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",913036,"High School","cluster_4"
32,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Windows phone","YT Music",913037,"Master's Degree","cluster_4"
43.99999999999999,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",913040,"Master's Degree","cluster_4"
25,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",913043,"High School","cluster_4"
38,"Male","Rent","Izzi","Married","Telcel",2,"Weekly","Android","YT Music",913047,"Master's Degree","cluster_4"
26,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",913053,"High School","cluster_4"
32,"Male","Rent","Axtel","Married","Telcel",1,"Never","Android","YT Music",913058,"Bachelor","cluster_4"
29.999999999999996,"Male","Rent","Telmex","Never Married","Movistar",1,"Rarely","IOS","YT Music",913060,"High School","cluster_4"
31,"Male","Rent","Axtel","Never Married","Telcel",1,"Never","Android","YT Music",913068,"High School","cluster_4"
42,"Female","Own","Mega cable","Married","Telcel",2,"Never","IOS","YT Music",913069,"Master's Degree","cluster_4"
28,"Male","Rent","Telmex","Married","Telcel",1,"Never","Android","YT Music",913078,"Master's Degree","cluster_4"
41,"Female","Rent","Axtel","Married","Telcel",2,"Never","IOS","YT Music",913079,"Master's Degree","cluster_4"
29,"Male","Rent","Mega cable","Never Married","Movistar",2,"Weekly","IOS","YT Music",913081,"High School","cluster_4"
29,"Female","Rent","Telmex","Married","Movistar",1,"Never","IOS","YT Music",913082,"Master's Degree","cluster_4"
21,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",913087,"High School","cluster_4"
24,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",913095,"High School","cluster_4"
35,"Male","Rent","Axtel","Never Married","Movistar",1,"Rarely","IOS","YT Music",913097,"High School","cluster_4"
23,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",913101,"High School","cluster_4"
29.999999999999996,"Male","Rent","Axtel","Married","Movistar",2,"Weekly","IOS","YT Music",913108,"Bachelor","cluster_4"
33,"Male","Rent","Axtel","Never Married","Telcel",1,"Monthly","Android","YT Music",913110,"High School","cluster_4"
27,"Male","Own","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",913118,"Grade School","cluster_4"
52,"Male","Rent","Axtel","Married","Telcel",3,"Weekly","Android","Spotify",913119,"Bachelor","cluster_4"
34,"Male","Rent","Mega cable","Married","Telcel",1,"Never","Android","YT Music",913122,"Bachelor","cluster_4"
29.999999999999996,"Male","Rent","Mega cable","Married","Telcel",1,"Never","Android","YT Music",913126,"Bachelor","cluster_4"
31,"Male","Rent","Axtel","Married","Telcel",1,"Rarely","IOS","YT Music",913128,"Bachelor","cluster_4"
21.999999999999996,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",913133,"High School","cluster_4"
28,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",913134,"High School","cluster_4"
29.999999999999996,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",913137,"Some College","cluster_4"
24,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",913139,"High School","cluster_4"
42,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Windows phone","YT Music",913147,"Master's Degree","cluster_4"
23,"Female","Rent","Mega cable","Never Married","Movistar",0,"Never","Android","YT Music",913149,"High School","cluster_4"
25,"Male","Rent","Telmex","Married","Movistar",2,"Weekly","IOS","YT Music",913156,"Some College","cluster_4"
31,"Female","Own","Mega cable","Never Married","Movistar",1,"Rarely","Android","Spotify",913158,"High School","cluster_4"
33,"Male","Own","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",913159,"High School","cluster_4"
31,"Male","Rent","Axtel","Never Married","Movistar",1,"Weekly","Windows phone","YT Music",913161,"High School","cluster_4"
29,"Male","Rent","Axtel","Married","Telcel",1,"Rarely","IOS","YT Music",913164,"Master's Degree","cluster_4"
29,"Male","Rent","Axtel","Other","Telcel",1,"Rarely","IOS","YT Music",913166,"Master's Degree","cluster_4"
23,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",913169,"High School","cluster_4"
29.999999999999996,"Male","Own","Mega cable","Married","Telcel",1,"Weekly","IOS","YT Music",913173,"Master's Degree","cluster_4"
29.999999999999996,"Male","Rent","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",913179,"Bachelor","cluster_4"
38,"Female","Rent","Mega cable","Married","AT&T",2,"Weekly","IOS","Spotify",913183,"Master's Degree","cluster_4"
26,"Male","Own","Axtel","Married","Telcel",2,"Monthly","Android","YT Music",913191,"Bachelor","cluster_4"
32,"Male","Rent","Mega cable","Married","Telcel",1,"Rarely","IOS","YT Music",913198,"Master's Degree","cluster_4"
31,"Male","Rent","Telmex","Married","Movistar",2,"Never","Android","YT Music",913201,"Some College","cluster_4"
40,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",913205,"Bachelor","cluster_4"
33,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",913209,"High School","cluster_4"
32,"Male","Rent","Axtel","Married","Telcel",1,"Monthly","Android","YT Music",913211,"Bachelor","cluster_4"
29,"Female","Own","Mega cable","Never Married","Movistar",2,"Never","Android","YT Music",913212,"High School","cluster_4"
29.999999999999996,"Male","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",913216,"Bachelor","cluster_4"
29,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",913243,"High School","cluster_4"
35,"Male","Rent","Telmex","Married","Movistar",1,"Weekly","Android","Spotify",913251,"Bachelor","cluster_4"
28,"Male","Rent","Telmex","Married","Telcel",1,"Never","Android","Spotify",913265,"Master's Degree","cluster_4"
24,"Female","Rent","Telmex","Never Married","Movistar",1,"Rarely","Android","YT Music",913278,"High School","cluster_4"
34,"Male","Rent","Axtel","Married","Telcel",4,"Monthly","Android","YT Music",913286,"Associate's Degree","cluster_4"
31,"Male","Rent","Telmex","Married","Telcel",1,"Weekly","Android","YT Music",913287,"Some College","cluster_4"
43,"Male","Rent","Izzi","Married","Telcel",2,"Weekly","Android","Spotify",913310,"Bachelor","cluster_4"
38,"Female","Rent","Telmex","Married","Telcel",2,"Monthly","IOS","YT Music",913314,"Some College","cluster_4"
38,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",913317,"Some College","cluster_4"
37,"Male","Own","Mega cable","Married","Telcel",0,"Weekly","Android","Spotify",913319,"Master's Degree","cluster_4"
39,"Male","Rent","Telmex","Married","Telcel",1,"Weekly","IOS","YT Music",913321,"Master's Degree","cluster_4"
35,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",913338,"Post-Doc","cluster_4"
32,"Male","Own","Mega cable","Married","Telcel",2,"Never","Android","YT Music",913342,"Some College","cluster_4"
35,"Male","Own","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",913393,"Some College","cluster_4"
43,"Female","Rent","Telmex","Never Married","Movistar",3,"Weekly","IOS","YT Music",913426,"High School","cluster_4"
41,"Male","Rent","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",913427,"Some College","cluster_4"
35,"Female","Rent","Axtel","Divorced","Movistar",0,"Rarely","Android","YT Music",913435,"Bachelor","cluster_4"
35,"Male","Rent","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",913449,"Bachelor","cluster_4"
35,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",913450,"Bachelor","cluster_4"
33,"Male","Rent","Telmex","Separated","Telcel",2,"Weekly","Windows phone","YT Music",913453,"Some College","cluster_4"
31,"Male","Rent","Mega cable","Married","Telcel",3,"Weekly","Android","Spotify",913460,"Bachelor","cluster_4"
39,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",913467,"Bachelor","cluster_4"
36,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","Spotify",913475,"Bachelor","cluster_4"
34,"Female","Rent","Telmex","Never Married","Movistar",1,"Rarely","Android","Spotify",913477,"High School","cluster_4"
42,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","Spotify",913480,"Bachelor","cluster_4"
33,"Male","Own","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",913483,"Bachelor","cluster_4"
36,"Male","Own","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",913486,"Bachelor","cluster_4"
34,"Male","Rent","Telmex","Married","Telcel",3,"Weekly","Other","YT Music",913491,"Master's Degree","cluster_4"
25,"Male","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",913493,"Bachelor","cluster_4"
34,"Female","Rent","Telmex","Married","Movistar",2,"Rarely","IOS","YT Music",913505,"Master's Degree","cluster_4"
25,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",913515,"Bachelor","cluster_4"
27,"Male","Rent","Other","Married","Telcel",2,"Never","Android","YT Music",913516,"Master's Degree","cluster_4"
21.999999999999996,"Male","Own","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",913525,"High School","cluster_4"
33,"Male","Rent","Axtel","Married","Telcel",1,"Weekly","Android","YT Music",913534,"Bachelor","cluster_4"
26,"Female","Rent","Axtel","Married","Movistar",2,"Never","IOS","YT Music",913535,"Bachelor","cluster_4"
29,"Female","Rent","Telmex","Divorced","Telcel",1,"Rarely","Android","YT Music",913537,"Bachelor","cluster_4"
29,"Male","Own","Telmex","Married","Telcel",2,"Never","Android","YT Music",913539,"Bachelor","cluster_4"
50,"Male","Rent","Mega cable","Married","Telcel",3,"Weekly","Android","YT Music",913547,"Master's Degree","cluster_4"
28,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",913555,"High School","cluster_4"
42,"Female","Rent","Mega cable","Never Married","Movistar",2,"Never","Android","YT Music",913566,"High School","cluster_4"
39,"Male","Rent","Izzi","Other","Telcel",1,"Never","Android","YT Music",913580,"Bachelor","cluster_4"
33,"Male","Rent","Telmex","Never Married","AT&T",1,"Never","Android","YT Music",913588,"High School","cluster_4"
32,"Female","Rent","Mega cable","Married","Telcel",2,"Never","IOS","YT Music",913590,"Bachelor","cluster_4"
39,"Female","Own","Axtel","Married","Movistar",2,"Weekly","IOS","Other",913595,"Bachelor","cluster_4"
33,"Female","Rent","Mega cable","Never Married","Movistar",4,"Rarely","Android","Spotify",913596,"High School","cluster_4"
33,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","IOS","YT Music",913600,"Associate's Degree","cluster_4"
37,"Female","Own","Mega cable","Married","Movistar",2,"Never","IOS","YT Music",913602,"Bachelor","cluster_4"
31,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",913609,"Some College","cluster_4"
29.999999999999996,"Male","Rent","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",913624,"Bachelor","cluster_4"
29.999999999999996,"Male","Rent","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",913633,"Master's Degree","cluster_4"
41,"Male","Rent","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",913751,"Bachelor","cluster_4"
28,"Female","Rent","Axtel","Married","Telcel",2,"Never","IOS","YT Music",913829,"Bachelor","cluster_4"
37,"Male","Rent","Mega cable","Divorced","Telcel",4,"Weekly","IOS","YT Music",913830,"Some College","cluster_4"
32,"Male","Rent","Telmex","Married","Movistar",2,"Never","Android","YT Music",913885,"Some College","cluster_4"
56,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",913908,"Doctorate","cluster_4"
29,"Male","Rent","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",913979,"High School","cluster_4"
34,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","Spotify",914013,"Doctorate","cluster_4"
24,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",914020,"Some College","cluster_4"
40,"Male","Own","Mega cable","Married","Telcel",2,"Never","Android","Spotify",914049,"Master's Degree","cluster_4"
29,"Male","Rent","Axtel","Married","Telcel",1,"Monthly","Android","YT Music",914090,"Bachelor","cluster_4"
50,"Female","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",914162,"Bachelor","cluster_4"
24,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",914250,"High School","cluster_4"
29,"Male","Rent","Axtel","Other","Telcel",1,"Monthly","Android","YT Music",914256,"Bachelor","cluster_4"
31,"Male","Rent","Axtel","Married","Movistar",1,"Rarely","IOS","YT Music",914260,"Bachelor","cluster_4"
34,"Male","Rent","Mega cable","Married","Movistar",2,"Never","Android","YT Music",914278,"Bachelor","cluster_4"
29.999999999999996,"Male","Own","Axtel","Married","Movistar",1,"Rarely","IOS","YT Music",914283,"Bachelor","cluster_4"
24,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",914315,"Bachelor","cluster_4"
41,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","IOS","YT Music",914342,"Master's Degree","cluster_4"
52,"Male","Rent","Telmex","Married","Telcel",3,"Weekly","Android","YT Music",914352,"Doctorate","cluster_4"
43,"Male","Rent","Mega cable","Married","Telcel",3,"Weekly","IOS","YT Music",914386,"Bachelor","cluster_4"
36,"Male","Own","Mega cable","Never Married","Movistar",1,"Monthly","Android","YT Music",914417,"High School","cluster_4"
29,"Male","Rent","Mega cable","Married","Movistar",1,"Never","Android","YT Music",914420,"Bachelor","cluster_4"
29,"Female","Rent","Telmex","Never Married","Movistar",1,"Monthly","Android","Spotify",914422,"High School","cluster_4"
46,"Male","Rent","Mega cable","Married","Telcel",0,"Weekly","Android","YT Music",914425,"Some College","cluster_4"
25,"Male","Rent","Mega cable","Never Married","Movistar",2,"Rarely","IOS","YT Music",914429,"High School","cluster_4"
28,"Male","Rent","Mega cable","Married","Movistar",1,"Never","Android","YT Music",914440,"Bachelor","cluster_4"
42,"Male","Own","Axtel","Other","Telcel",1,"Never","Android","YT Music",914447,"Master's Degree","cluster_4"
48,"Female","Rent","Mega cable","Married","Movistar",2,"Weekly","IOS","YT Music",914476,"Master's Degree","cluster_4"
27,"Male","Rent","Mega cable","Married","Movistar",1,"Never","Android","YT Music",914522,"Bachelor","cluster_4"
26,"Male","Rent","Telmex","Never Married","Telcel",2,"Never","Android","YT Music",914532,"High School","cluster_4"
37,"Female","Own","Telmex","Married","Telcel",2,"Never","IOS","Spotify",914554,"Bachelor","cluster_4"
37,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",914560,"Some College","cluster_4"
32,"Female","Own","Mega cable","Married","Telcel",3,"Never","IOS","Spotify",914586,"Bachelor","cluster_4"
27,"Male","Rent","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",914620,"High School","cluster_4"
39,"Female","Rent","Telmex","Married","AT&T",3,"Weekly","IOS","YT Music",914636,"Bachelor","cluster_4"
34,"Female","Rent","Axtel","Married","Other",2,"Weekly","IOS","YT Music",914652,"Bachelor","cluster_4"
40,"Male","Rent","Axtel","Married","Telcel",3,"Weekly","Android","YT Music",914678,"Bachelor","cluster_4"
35,"Female","Rent","Telmex","Married","Telcel",2,"Weekly","IOS","YT Music",914687,"Master's Degree","cluster_4"
34,"Male","Rent","Mega cable","Married","Telcel",1,"Never","Android","YT Music",914706,"Doctorate","cluster_4"
40,"Female","Rent","Mega cable","Married","Movistar",6,"Weekly","IOS","YT Music",914709,"Bachelor","cluster_4"
27,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",914743,"Bachelor","cluster_4"
29,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","Spotify",914753,"High School","cluster_4"
31,"Female","Own","Axtel","Married","Telcel",1,"Weekly","IOS","YT Music",914765,"Bachelor","cluster_4"
34,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",914770,"Doctorate","cluster_4"
25,"Male","Own","Axtel","Never Married","Movistar",1,"Rarely","IOS","YT Music",914816,"High School","cluster_4"
28,"Male","Rent","Telmex","Married","Telcel",1,"Never","Android","YT Music",914835,"Master's Degree","cluster_4"
31,"Male","Own","Axtel","Married","Telcel",2,"Monthly","Android","YT Music",914839,"Master's Degree","cluster_4"
31,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","Spotify",914864,"Master's Degree","cluster_4"
27,"Male","Rent","Mega cable","Never Married","Telcel",2,"Rarely","IOS","YT Music",914895,"High School","cluster_4"
35,"Female","Rent","Mega cable","Never Married","Movistar",2,"Rarely","Android","YT Music",914913,"High School","cluster_4"
35,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",914924,"High School","cluster_4"
40,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",914948,"Bachelor","cluster_4"
26,"Female","Rent","Mega cable","Married","Movistar",1,"Monthly","IOS","YT Music",915013,"Master's Degree","cluster_4"
36,"Female","Rent","Mega cable","Divorced","Movistar",1,"Never","Android","YT Music",915017,"Bachelor","cluster_4"
29.999999999999996,"Male","Own","Axtel","Never Married","Telcel",1,"Never","Android","YT Music",915023,"High School","cluster_4"
40,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",915049,"Bachelor","cluster_4"
32,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","Other",915087,"Trade School","cluster_4"
34,"Male","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",915107,"Bachelor","cluster_4"
23,"Male","Own","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",915122,"High School","cluster_4"
37,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",915129,"Bachelor","cluster_4"
40,"Male","Rent","Axtel","Married","Telcel",1,"Weekly","Windows phone","YT Music",915141,"Some College","cluster_4"
29.999999999999996,"Male","Rent","Axtel","Married","Movistar",1,"Weekly","IOS","YT Music",915150,"Master's Degree","cluster_4"
47,"Female","Rent","Telmex","Never Married","Movistar",0,"Never","Android","Spotify",915170,"High School","cluster_4"
39,"Male","Own","Mega cable","Married","Telcel",3,"Weekly","IOS","YT Music",915175,"Bachelor","cluster_4"
33,"Male","Own","Axtel","Married","Telcel",3,"Never","Android","YT Music",915192,"Master's Degree","cluster_4"
33,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",915206,"Some College","cluster_4"
45,"Female","Rent","Mega cable","Married","Movistar",2,"Weekly","IOS","YT Music",915222,"Bachelor","cluster_4"
33,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","IOS","YT Music",915240,"Bachelor","cluster_4"
29,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",915270,"High School","cluster_4"
33,"Male","Own","Axtel","Married","Telcel",1,"Weekly","Android","YT Music",915291,"Doctorate","cluster_4"
26,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",915338,"High School","cluster_4"
31,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",915362,"Bachelor","cluster_4"
32,"Male","Own","Mega cable","Married","Telcel",3,"Weekly","IOS","YT Music",915414,"Master's Degree","cluster_4"
21.999999999999996,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",915418,"High School","cluster_4"
36,"Male","Rent","Axtel","Married","Telcel",1,"Weekly","IOS","YT Music",915437,"Bachelor","cluster_4"
59.99999999999999,"Female","Rent","Mega cable","Divorced","Movistar",1,"Weekly","Android","YT Music",915454,"Bachelor","cluster_4"
32,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",915472,"Bachelor","cluster_4"
47,"Female","Rent","Axtel","Never Married","Movistar",1,"Never","Android","Spotify",915490,"High School","cluster_4"
29.999999999999996,"Female","Rent","Mega cable","Married","Movistar",2,"Rarely","IOS","YT Music",915507,"Master's Degree","cluster_4"
