CustomerID,Movie
888155,Gladiator
885316,Taxi Driver
887420,Cyrano de Bergerac
885715,Reservoir Dogs
887086,12 Monkeys
887026,Grease
887347,"Italian Job, The"
888007,"Pink Panther, The"
885072,Let Sleeping Corpses Lie
885227,Dogma
885227,Taxi Driver
888060,"American President, The"
886081,Big Fat Liar
885544,Amateur
885227,"Matrix, The"
887991,Titanic
886445,The Meaning of Life
885282,"Me, Myself and Irene"
885227,Apocalypse Now
885373,L.A. Confidential
888029,"Lord of the Rings: The Fellowship of the Ring, The"
885314,Gladiator
885047,Mad Max
885260,Being There
887086,"Hunt for Red October, The"
885085,"Bourne Identity, The"
887946,Bill & Ted's Excellent Adventure
888080,Akira
887990,"Thomas Crown Affair, The"
888019,"Godfather, The"
887086,Monsters Inc.
888018,Somewhere in Time
888268,Young Frankenstein
888420,Spider-Man
887945,Miracle on 34th Street
888060,"Bone Collector, The"
887913,Tommy boy
888153,Back to the Future
887982,Star Wars Episode I: The Phantom Menace
888095,Shrek
888161,Rules of Engagement
888028,"Shawshank Redemption, The"
886455,"Lord of the Rings: The Fellowship of the Ring, The"
887298,Gladiator
888014,"Net, The"
888302,Fried Green Tomatoes
886081,Beverley Hills Cop
885314,American Pie
888278,A Few Good Men
888119,American Beauty
885039,Independence Day
888054,"Sound of Music, The"
887969,"Full Monty, The"
887347,Erin Brockovich
887086,St. Elmo's Fire
886984,Guns of Navarone
887086,Fried Green Tomatoes
888007,Licence To Kill
888050,Bullets Over Broadway
886213,Forrest Gump
888148,Schindler's List
885491,"Outlaw Josie Wales, The"
887298,Casablanca
887347,Airplane
887298,Tarzan
887298,Groundhog Day
885416,Aliens
886169,"Godfather, The"
888014,Rainman
888156,"Lord of the Rings: The Fellowship of the Ring, The"
888007,Miracle on 34th Street
887658,"Ten Commandments, The"
887086,"American President, The"
885097,Jurassic Park III
887086,Grease
887903,"Sound of Music, The"
885044,Return of the Jedi
885839,Forrest Gump
885220,door to door
887990,"Shawshank Redemption, The"
888007,"Rocky Horror Picture Show, The"
887934,Disclosure
887929,Endless Summer
887917,Breaking Away
886938,Apollo 13
885383,Top Gun
887347,MASH
885097,Gladiator
886455,Austin Powers: International Man of Mystery
885227,Glengarry Glen Ross
888060,Top Gun
888021,Reds
885715,"Deer Hunter, The"
887934,Jerry Maguire
887957,Shakespeare in Love
888080,"Adventures of Robin Hood, The"
888091,Pi
886445,Fantasia
886169,Schindler's List
887658,Indiana Jones and the Temple of Doom
888371,Alien
887420,Das Boot
887945,"Rookie, The"
888449,Bram Stoker's Dracula
888014,Star Wars
887963,Gladiator
887420,Remains of the Day
887325,Raiders of the Lost Ark
888449,Bill & Ted's Excellent Adventure
888061,Crimson Tide
887990,About A Boy
888126,Gladiator
887086,A Few Good Men
887086,Trainspotting
888418,2001: A Space Odysee
888007,Dr. No
888153,A bridge Too Far
887934,National Lampoon's Christmas Vacation
887666,"Matrix, The"
888028,Dangerous Liasons
888055,Citizen Kane
888060,Blue Thunder
885039,"Professional, The"
885227,Three Kings
887949,"Fifth Element, The"
888153,Field of Dreams
885227,"Usual Suspects, The"
885279,Star Wars Episode II: Attack of the Clones
887618,Aliens
888028,Trick
888061,E.T. the Extra-Terrestrial
887929,Stand By Me
887957,"Quiet Man, The"
885227,"Deer Hunter, The"
887347,City Slickers
885072,"What's New, Pussycat"
886308,Ready to Rumble
888060,Air Force One
885039,Monsters Inc.
885084,Wonder Boys
888060,Red Dragon
885396,"Air de Famille, Un"
888060,"Big Lebowski, The"
885582,Disclosure
887933,Adventures of Buckaroo Banzai Across The 8th Dimension
887658,Dune
885282,Malena
887335,When Harry Met Sally
886898,Casablanca
885638,Beautiful
887658,The Gods Must be Crazy!
885715,"American Werewolf in London, An"
885227,Life of Brian
887929,Das Boot
885004,Apocalypse Now
887309,Gladiator
885227,American History X
885416,Gladiator
885079,Blues Brothers
885416,Apocalypse Now
885084,Four Weddings and a Funeral
884924,Suicide Kings
885227,Detroit Rock City
888325,"Bodyguard, The"
887991,Gandhi
887420,Adventures of Buckaroo Banzai Across The 8th Dimension
888014,Terminator 2: Judgement Day
888007,Mrs. Doubtfire
888153,Mad Max
888115,Chicken Run
886213,12 Monkeys
887420,Latcho Drom
887990,Monty Python and the Holy Grail
885227,Ben-Hur
888059,What Lies Beneath
886081,Bill & Ted's Bogus Journey
887347,"Green Mile, The"
885383,"Fifth Element, The"
888137,"Lord of the Rings: The Fellowship of the Ring, The"
888067,Almost Famous
888154,Uncle Buck
887945,Muppet Treasure Island
888014,Being There
888027,Dances With Wolves
888018,"Thing, The"
887992,Annie Hall
888177,Manhattan
886938,North By Northwest
887949,Highlander
887982,Enemy at the Gates
887347,Buffy The Vampire Slayer
886984,Pretty Woman
885839,Minority Report
886898,Michael
885107,Bad Boys
888067,Ali
888061,Mask of Zorro
887949,"Lord of the Rings: The Fellowship of the Ring, The"
888007,National Lampoon's Vacation
888050,Clerks
887026,Leaving Las Vegas
885582,All About Eve
888153,"Andromeda Strain, The"
887347,Apocalypse Now
888061,Goldfinger
887347,"Hobbit, The"
888014,"Final Countdown, The"
887015,"African Queen, The"
887936,Air Force One
887987,Jeremiah Johnson
885227,Jay and Silent Bob Strike Back
888157,"Godfather Part III, The"
885041,Citizen Kane
885227,Excalibur
885227,Casino
888060,Detroit Rock City
887949,THE SILENCE OF THE LAMBS
887298,Amadeus
888061,Enough
888021,Living Out Loud
885044,"Godfather, Part II, The"
887015,Antz
885715,Alien
885314,"13th Floor, The"
888021,Casablanca
885301,Willy Wonka and the Chocolate Factory
888061,"Friday After Next, The"
885227,Breakfast Club
885715,Memento
887898,"Lord of the Rings: The Fellowship of the Ring, The"
885227,Half Baked
888091,From Dusk Till Dawn
887015,Alien
888133,"Godfather, The"
888025,"Patriot, The"
888157,Elizabeth
888021,2001: a Space Odyssey
887420,"Adventures of Baron Munchausen, The"
887987,It's a Wonderful Life
888368,Office Space
888218,"Shawshank Redemption, The"
888156,Harry Potter and the Sorcerer's Stone
888060,Raising Arizona
888019,Philadelphia
888061,"Beautiful Mind, A"
887015,Armageddon
887991,"Godfather, The"
887666,Bull Durham
886081,Battlefield Earth
888388,As Good As It Gets
888155,"Unbearable Lightness of Being, The"
888139,Star Wars Episode VI: Return of the Jedi
886081,Back to the Future
885227,Clerks
886938,Big
888060,Blade
888007,"Little Mermaid, The"
887298,Return of the Jedi
886938,A bridge Too Far
885220,Something To Talk About
887086,Double Jeopardy
887347,"African Queen, The"
888061,"Lord of the Rings: The Fellowship of the Ring, The"
886898,A.I.: Artificial Intelligence
885344,"Thing, The"
888061,"Family Man, The"
888060,Bill & Ted's Excellent Adventure
885282,Octopussy
887298,Star Trek: Insurrection
888029,Dances With Wolves
888142,"O Brother, Where Art Thou?"
887347,Adventures of Buckaroo Banzai Across The 8th Dimension
887298,"Fugitive, The"
885227,"Last Boy Scout, The"
888007,Pink Floyd:The Wall
888014,Woman in Red
887982,"Englishman Who Went Up a Hill But Came Down a Mountain, The"
885292,Swordfish
888055,West Side Story
887929,Life is Beautiful
888055,Titanic
887347,Forrest Gump
885227,Face/Off
887990,Mallrats
886938,Remember the Titans
886169,Scent of a Woman
887347,Duck Soup
885072,Withnail and I
888014,As Good As It Gets
887658,Indiana Jones and the Raiders of the Lost Ark
887298,"Godfather, The"
887933,"O Brother, Where Art Thou?"
887990,Dogma
884919,"Shawshank Redemption, The"
885168,Bill & Ted's Excellent Adventure
885360,Die Hard
887658,"Mask, The"
887987,High Noon
885314,Spaceballs
887347,Jurassic Park
888119,Indiana Jones and the Last Crusade
887949,Die Hard
888007,Mr. Magoo
888149,Rounders
887022,My Big Fat Greek Wedding
888121,"Hunt for Red October, The"
888368,Fargo
888014,Fast Times at Ridgemont High
887992,Bananas
885097,"Bridge on the River Kwai, The"
887957,Sabrina
887945,"Hunt for Red October, The"
885227,"Cell, The"
888156,The Lover
887917,"Great Escape, The"
886081,Dangerous Minds
888007,Never Say Never Again
887973,Life is Beautiful
886213,Rushmore
887666,Gladiator
887666,Patriot Games
888154,A bridge Too Far
887347,"Mad, Mad Mad World"
885227,Enter the Dragon
887298,Raiders of the Lost Ark
888019,Erin Brockovich
885301,Finding Forrester
887298,Shrek
888029,"Godfather, Part II, The"
885039,Ocean's Eleven
885220,Steel Magnolias
885362,"Empire Strikes Back, The"
887347,All Quiet on the Western Front
885416,Barbershop
885227,Analyze This
885104,L. A. Story
887335,Memento
885039,Logan's Run
885097,Raiders of the Lost Ark
888061,Erin Brockovich
887903,"Usual Suspects, The"
885301,"Girl, Interrupted"
887420,Delicatessen
885316,"Talented Mr. Ripley, The"
885282,Gladiator
884926,"Deer Hunter, The"
888007,How the Grinch Stole Christmas
885350,Dead Poets Society
885079,Big Trouble in Little China
888007,Judge Dredd
885041,Twelve Monkeys
885360,Arlington Road
885227,True Lies
887347,"Lord of the Rings: The Two Towers, The"
887347,Enter the Dragon
888156,Devil in a Blue Dress
885914,Fletch
885097,Apollo 13
885072,"Texas Chainsaw Massacre, The"
885811,Meet the Parents
885084,Ferris Bueller's Day Off
885107,Army of Darkness
885314,American Pie 2
885292,Austin Powers: The Spy Who Shagged Me
885491,"Caine Mutiny, The"
885220,Chariots of Fire
885227,Scream
885044,Jaws
885097,"Matrix, The"
887917,Schindler's List
888156,People vs. Larry Flynt
888228,Groundhog Day
888059,Training Day
888153,"Rainmaker, The"
888139,Monsters Inc.
885715,Trainspotting
888119,Joe Verses the Volcano
888157,Chocolat
887658,Indiana Jones and the Last Crusade
888018,Heat
887420,"City of Lost Children, The"
887347,"Lord of the Rings: The Fellowship of the Ring, The"
886938,Casablanca
885715,Ghost World
888014,Swordfish
888021,"Shawshank Redemption, The"
885079,Eraserhead
886081,Star Wars
885072,"Draughtsman's Contract, The"
888031,Ace Ventura: When Nature Calls
888067,"World is not Enough, The"
887979,"The Good, The Bad, and the Ugly"
888027,"American President, The"
885715,"Hard Day's Night, A"
887347,Cool Hand Luke
885544,Lolita
887376,"Empire Strikes Back, The"
885126,The Gods Must be Crazy!
886898,Sleepless in Seattle
885582,"African Queen, The"
885220,"Beautiful Mind, A"
888032,Monty Python's the Meaning of Life
888007,City Slickers
885282,Fight Club
888061,"Count of Monte Cristo, The"
887666,Clear and Present Danger
888007,Dirty Rotten Scoundrels
885039,Rollerball
885282,Blues Brothers
888054,Pretty Woman
885227,"Lord of the Rings: The Fellowship of the Ring, The"
888055,Das Boot
885292,Star Wars
887347,"Count of Monte Cristo, The"
886081,Apocalypse Now
888060,"Green Mile, The"
887347,Easy Rider
885839,Office Space
887658,2001 - A Space Odissey
888007,"Peacemaker, The"
888156,Spider-Man
888156,Jurassic Park
885097,Jurassic Park
887086,Top Gun
885097,The Usual Suspects
885638,Titanic
887347,Indiana Jones and the Raiders of the Lost Ark
887908,A Few Good Men
885301,Goodfellas
885044,12 Monkeys
885097,Ferris Bueller's Day Off
887917,Dances With Wolves
887347,"Count of Monte Cristo, The"
888007,Austin Powers In Goldmember
887420,Go
885227,"Big Lebowski, The"
887086,Arthur
887420,Reservoir Dogs
885079,Animal House
885544,"Adventures of Baron Munchausen, The"
886445,Who Framed Roger Rabbit
884914,Night on Earth
887022,It's a Wonderful Life
888019,"Beautiful Mind, A"
887298,"Shawshank Redemption, The"
887347,Fish Called Wanda
887420,Ghostbusters
886445,"Rocky Horror Picture Show, The"
886938,Beauty and the Beast
885039,Patch Adams
886213,Gone with the Wind
885362,Midnight Cowboy
885491,Office Space
887666,"Lord of the Rings: The Two Towers, The"
885079,Evil Dead 2: Dead by Dawn
887376,English Patient
885316,"Terminator, The"
885107,American Pie
887325,Runaway Bride
888021,Limbo
885063,Casablanca
887376,American Pie
885220,Emma
885097,Being There
884964,Harry Potter and the Sorcerer's Stone
888007,John Carpenter's Escape From L.A.
887420,Alien
885292,Austin Powers: International Man of Mystery
884988,Casablanca
885227,Chinatown
885052,Goldfinger
885220,Music of the Heart
887666,Alien
885227,"Ten Commandments, The"
885072,Mad Max
884270,Jakob the Liar
886938,Das Boot
887933,Bill & Ted's Bogus Journey
885362,Magnolia
884926,Apocalypse Now
885126,Fargo
885159,Delicatessen
885072,"Clockwork Orange, A"
885839,"Matrix, The"
884423,Tootsie
884964,Bridget Jones's Diary
885126,Sexy Beast
884971,X-Men
883979,"Bug's Life, A"
884971,Men in Black
885839,Grosse Pointe Blank
886081,Die Hard With a Vengeance
885491,Fail-Safe
885129,Dog Day Afternoon
884999,Tank Girl
885839,Say Anything
885126,12 Monkeys
884945,The Mission
884423,Star Wars
884270,Gladiator
884971,Patton
885220,My Fair Lady
884248,Fantasia
884995,Gates of Heaven
885279,Bridget Jones's Diary
885282,"Man With the Golden Gun, The"
885314,Amadeus
888019,"Perfect Murder, A"
885638,Gladiator
885227,Conan the Barbarian
885052,Monty Python's the Meaning of Life
888156,Alien
885039,Spy Kids
887022,Steel Magnolias
885107,Zero Effect
885279,"X-Files, The"
885227,Starship Trooper
885282,Ocean's Eleven
887925,Full Metal Jacket
887933,Blue Velvet
887420,Dune
885126,Taxi Driver
885047,"Godfather, The"
887347,Hello Dolly
885582,As Good As It Gets
885084,Fast Times at Ridgemont High
887347,"Lord of the Rings: The Fellowship of the Ring, The"
885220,Simon Birch
885044,Sleepless in Seattle
885126,"Terminator, The"
885227,Grosse Pointe Blank
885097,Gladiator
885126,Raising Arizona
885159,Twelve Monkeys
885032,Hamlet
885220,Mrs. Doubtfire
885084,My Big Fat Greek Wedding
885279,Anna and the King
885227,Unforgiven
887920,Heat
885321,Amadeus
885582,Monty Python and the Holy Grail
884980,Raiders of the Lost Ark
885220,"Legend of Bagger Vance, The"
884970,Austin Powers: The Spy Who Shagged Me
885126,Walkabout
885159,Moulin Rouge
885097,Independence Day
885126,Blue Velvet
885084,"Red Violin, The"
886081,Lethal Weapon 4
885097,Big Trouble in Little China
885079,Election
885301,Toy Story
885227,Liar Liar
884999,Hackers
885582,"Dark Crystal, The"
885039,Harold and Maude
884971,"Godfather, Part II, The"
885084,It's a Wonderful Life
884423,I Am Sam
884971,"Godfather, The"
885126,"What's New, Pussycat"
885126,Life is Beautiful
884971,Flubber
885001,When Harry Met Sally
885097,L.A. Confidential
885084,Inherit the Wind
885001,"Sex, Lies, and Videotape"
885227,This is Spinal Tap
885220,Risky Business
885126,Pi
885220,Apollo 13
885063,E.T. the Extra-Terrestrial
884971,MASH
884948,American Beauty
888028,Goldfinger
887618,"Maltese Falcon, The"
887086,Shrek
887347,Father of the Bride
887420,"Crow, The"
885097,"Abyss, The"
885321,Hard Target
885097,"Hard Day's Night, A"
887658,THE SILENCE OF THE LAMBS
885260,"Sting, The"
885126,24 Hour Party People
885301,"Beautiful Mind, A"
885301,Dead Man Walking
885220,Bull Durham
886169,Seven Samurai
885126,Secrets & Lies
884270,"Lock, Stock & Two Smoking Barrels"
885041,American History X
885039,Schindler's List
885220,Bridget Jones's Diary
888061,Ever After
885149,Die Hard
887913,True Lies
888041,Schindler's List
885292,Six Days Seven Nights
885227,Happy Gilmore
887934,Out Of Sight
885237,Night on Earth
885715,Duck Soup
886455,Austin Powers In Goldmember
885163,Monsoon Wedding
885079,"Evil Dead, The"
887898,Unforgiven
885373,Gladiator
884945,Mephisto
884945,"Usual Suspects, The"
885260,Bill & Ted's Excellent Adventure
884971,Men In Black II
884976,Clerks
884945,Wild Strawberries
885097,Dark City
887934,"Hunt for Red October, The"
885582,Amadeus
885227,Jaws
885107,"Professional, The"
885227,Amadeus
885097,The Gods Must be Crazy!
885227,"Wedding Singer, The"
885168,"Adventures of Bob & Doug McKenzie: Strange Brew, The"
884988,Gladiator
884270,Before Sunrise
885220,"Sound of Music, The"
885168,Evil Dead 2: Dead by Dawn
885129,Gosford Park
884971,Rudy
885360,Dirty Harry
885227,Animal House
884892,Sabrina
884270,Harold and Maude
885129,Men in Black
885811,"Big Lebowski, The"
884270,Desperado
884199,Brazil
884971,Tootsie
885220,America's Sweethearts
885107,Austin Powers: International Man of Mystery
885220,All the President's Men
884979,"Hunt for Red October, The"
885072,Sleeper
886938,"Maltese Falcon, The"
888007,Runaway Bride
887347,"Maltese Falcon, The"
885582,Shrek
885079,Escape From New York
885227,"Color of Money, The"
885227,Ferris Bueller's Day Off
887325,Star Trek: First Contact
885237,In The Heat Of The Night
885301,Erin Brockovich
885086,Conan the Barbarian
887298,Dirty Rotten Scoundrels
885715,Three Days of the Condor
885279,Gladiator
885282,"Few Good Men, A"
888060,Beverley Hills Cop
885126,"Lord of the Rings: The Fellowship of the Ring, The"
887929,Endless Summer
885301,Raiders of the Lost Ark
885227,"Waterboy, The"
885044,Raiders of the Lost Ark
885227,"Killing Fields, The"
885314,Monty Python and the Holy Grail
885079,Blade
884971,Toy Story 2
885362,"Big Lebowski, The"
885072,"Lady Killers, The"
888061,Forrest Gump
888059,"Thirteenth Floor, The"
887420,Rashomon
885086,Papillon
887325,2001: a Space Odyssey
885227,JFK
885811,Heat
885168,Blues Brothers
885362,Boogie Nights
884913,It's a Wonderful Life
885039,Psycho
885220,My Big Fat Greek Wedding
884971,Terminator 2: Judgement Day
885047,American Beauty
885227,Bull Durham
885582,To Kill a Mockingbird
884914,Tampopo
884948,"American President, The"
885582,Multiplicity
885260,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
885159,"City of Lost Children, The"
884965,Boiler Room
885041,Time Bandits
885039,Riding In Cars with Boys
885039,"Lord of the Rings: The Fellowship of the Ring, The"
885039,Searching for Bobby Fischer
885084,"Outsiders, The"
885373,"Usual Suspects, The"
884878,Top Gun
884995,"Clockwork Orange, A"
884423,What's Eating Gilbert Grape
884960,American Pie
886081,Star Wars Episode II: Attack of the Clones
884804,Analyze This
884971,E.T. the Extra-Terrestrial
884949,"Devil's Advocate, The"
885220,Erin Brockovich
884987,Bridget Jones's Diary
884878,"Sting, The"
884970,Alien 3
887666,Star Trek: First Contact
885168,"Frighteners, The"
887335,This is Spinal Tap
885260,Blues Brothers
885039,My Big Fat Greek Wedding
885314,Magnum Force
888055,Gone with the Wind
886081,Like Mike
885227,Kingpin
885341,Fanny och Alexander
885041,Chinatown
885039,"Right Stuff, The"
885237,Das Boot
885159,"Professional, The"
887086,Schindler's List
885052,Monty Python and the Holy Grail
885292,Star Wars Episode II: Attack of the Clones
885227,"Godfather, Part II, The"
885227,Dangerous Liasons
885220,Four Weddings and a Funeral
885379,Bullitt
885039,Gladiator
885373,Alien
887666,Say Anything
885715,Goodfellas
885715,Sleeper
885085,"Lord of the Rings: The Fellowship of the Ring, The"
885227,"Clockwork Orange, A"
887298,Grease
885582,Amelie
885227,"Nutty Professor, The"
887973,American Pie
885544,Casablanca
885279,Sleepless in Seattle
885360,"Terminator, The"
885360,Fight Club
887934,Happy Gilmore
885582,Dangerous Liasons
887658,Airplane
887658,"Dude, Where's My Car"
885316,Reservoir Dogs
885039,Osmosis Jones
885084,L.A. Confidential
884995,Butch Cassidy and the Sundance Kid
887298,Tequila Sunrise
887086,Run Lola Run (Lola Rennt)
885715,All the President's Men
885126,"Crouching Tiger, Hidden Dragon"
884949,Big Momma's House
884423,Rob Roy
885107,Unbreakable
885362,Dog Day Afternoon
885292,Angel Eyes
885544,Gladiator
885107,Adventures of Buckaroo Banzai Across The 8th Dimension
885103,"Ladies Man, The"
885086,"Mummy Returns, The"
885152,Forrest Gump
885032,Ben-Hur
885039,Shrek
887925,Back to the Future
885383,Gladiator
885004,Harry Potter and the Sorcerer's Stone
884971,Pearl Harbor
884964,Babe
884949,Gladiator
885159,Shall We Dance?
884988,Groundhog Day
885126,Little Voice
884926,"Godfather, The"
885085,Lethal Weapon
887420,"Abyss, The"
887420,Diabolique
887015,"Andromeda Strain, The"
885282,Terminator 2: Judgement Day
887666,"Fugitive, The"
885227,Chasing Amy
886169,Aladdin
887666,Field of Dreams
885227,There's Something about Mary
885227,"Empire Strikes Back, The"
885126,"Secret of Roan Inish, The"
887298,Speed
888014,"Terminator, The"
885220,My Cousin Vinny
885044,Patriot Games
885373,Trainspotting
885126,Rebel Without a Cause
885097,Metropolis
885039,Edward Scissorhands
885220,Legends of the Fall
885210,"Big Lebowski, The"
885301,"Birdcage, The"
885638,Bridget Jones's Diary
884919,"Lord of the Rings: The Fellowship of the Ring, The"
885220,Forrest Gump
885097,"Nightmare on Elm Street 1, A"
884945,"Man in the Glass Booth, The"
885044,Fight Club
885104,Beautiful Girls
885227,True Romance
885159,Dancer in the Dark
885079,"Big Hit, The"
884949,Any Given Sunday
885811,Raising Arizona
885227,"Godfather, The"
885220,Fiddler on the Roof
885072,"Pillow Book, The"
885032,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
885282,Being John Malkovich
885097,Three Kings
884949,Black Hawk Down
884892,Baraka
885107,Gladiator
884971,Home Alone
883619,Star Wars
885582,Anna and the King
885044,Seven
884423,"Virgin Suicides, The"
884949,Men in Black
885416,Patton
885301,Tommy boy
885097,"Cable Guy, The"
885097,"Green Mile, The"
884949,Army of Darkness
884949,American Pie
884423,Reservoir Dogs
885039,Dead Poets Society
884423,Much Ado About Nothing
885227,Cool Hand Luke
884988,Alien
885079,Chasing Amy
884971,Scent of a Woman
885039,Apollo 13
884988,THE SILENCE OF THE LAMBS
883507,Animal House
884955,E.T. the Extra-Terrestrial
884988,Ferris Bueller's Day Off
884270,Face/Off
884892,Like Water for Chocolate
887347,Chocolat
885416,"O Brother, Where Art Thou?"
885292,Star Trek: First Contact
885072,"Pink Panther, The"
885316,Gladiator
885086,Tron
887420,"African Queen, The"
886213,"Terminator, The"
888007,"Last Boy Scout, The"
885373,"Professional, The"
885079,Gladiator
885914,Gladiator
886081,Everest
885227,Fish Called Wanda
885715,Airplane
887934,Absolute Power
885715,Notorious
885097,"City of Lost Children, The"
885052,Gladiator
887298,Rush Hour
885360,"Sixth Sense, The"
885039,Raiders of the Lost Ark
887666,"Bourne Identity, The"
885227,Fight Club
885282,Dr. Strangelove
885149,E.T. the Extra-Terrestrial
885301,"Godfather, The"
885072,This is Spinal Tap
885079,Apollo 13
885084,Taxi Driver
885129,Raising Arizona
885107,Austin Powers: The Spy Who Shagged Me
885126,Much Ado About Nothing
884112,Any Given Sunday
885227,Monty Python and the Holy Grail
885715,"Conversation, The"
885227,Dirty Rotten Scoundrels
885360,"American Werewolf in London, An"
885227,Suicide Kings
885097,Aliens
885159,Gadjo Dilo
885292,Apollo 13
885126,"Draughtsman's Contract, The"
884949,Mask of Zorro
884270,Election
885582,Sabrina
884987,Austin Powers: International Man of Mystery
885079,Born on the Fourth of July
885063,Wild Strawberries
885126,2001 - A Space Odissey
884270,Purple Rose of Cairo
884924,Top Gun
885279,French Kiss
885220,First Wives Club
884995,Blood Simple
884945,"Man Facing Southeast, The"
887924,Blazing Saddles
885126,A bridge Too Far
885282,Indiana Jones and the Temple of Doom
884339,Ghost
885097,Run Lola Run (Lola Rennt)
885227,As Good As It Gets
885220,Breakfast At Tiffany's
884970,Aliens
884870,American Pie
884856,"Usual Suspects, The"
885032,Gladiator
885126,Wings of Desire
884914,Citizen Kane
887929,Tora! Tora! Tora!
885097,North By Northwest
887934,Clear and Present Danger
887347,National Lampoon's Christmas Vacation
885449,My night at Maud's (ma nuit chez Maud)
885041,Chariots of Fire
886445,Blazing Saddles
886445,This is Spinal Tap
888060,Clear and Present Danger
885582,Dirty Rotten Scoundrels
885084,What's Eating Gilbert Grape
887420,Raising Arizona
885301,L. A. Story
884949,"Last Boy Scout, The"
885097,Ronin
885316,True Lies
885582,"Midsummer Night's Dream, A"
884988,Aliens
884270,Cinema Paradiso: The New Version
885039,Grosse Pointe Blank
885715,Blood Simple
885052,"Lord of the Rings: The Fellowship of the Ring, The"
885582,"Full Monty, The"
885107,Brotherhood of the Wolf
884112,When Harry Met Sally
884423,Full Metal Jacket
887933,North By Northwest
885039,"Hudsucker Proxy, The"
885072,Alien
885449,Kind hearts and coronets
885039,Coyote Ugly
884856,Grosse Pointe Blank
884949,Ben-Hur
884945,La Strada
885039,About A Boy
884949,Coyote Ugly
884112,True Lies
885097,Indiana Jones and the Raiders of the Lost Ark
884945,Metropolis
885032,Henry V
885126,Tampopo
885839,There's Something about Mary
885097,Die Hard
883556,Star Trek: First Contact
886081,Dark Blue
884384,"Godfather, Part II, The"
885914,"Lord of the Rings: The Fellowship of the Ring, The"
885039,Jimmy Neutron: Boy Genius
884987,"Count of Monte Cristo, The"
885220,"Firm, The"
885032,Forbidden Planet
885220,The Natural
884920,Das Boot
884804,Happy Gilmore
885168,"Fifth Element, The"
884971,"Jungle Book, The"
885362,Serpico
885079,Better Off Dead
885084,Clerks
884270,Don Juan DeMarco
884971,"Full Monty, The"
884892,Airplane
884423,Il Postino
884899,Grave of the Fireflies
883753,Dirty Dancing
883571,Jakob the Liar
884080,"Lord of the Rings: The Fellowship of the Ring, The"
883062,Brazil
883546,Fast Times at Ridgemont High
885039,"Sex, Lies, and Videotape"
885292,"American President, The"
885220,"Green Mile, The"
884001,Adam's Rib
885282,Psycho
887917,Gladiator
885041,"Adventures of Baron Munchausen, The"
885362,Requiem for a Dream
885227,Sleepers
884924,Goodfellas
885292,Aliens
884921,Die Hard With a Vengeance
884919,Tomorrow Never Dies
887420,Tampopo
885072,Blood for Dracula
885344,Toy Story
885220,"Preacher's Wife, The"
885097,Terminator 2: Judgement Day
884980,"Adventures of Baron Munchausen, The"
885839,One Flew over the Cuckoo's Nest
885047,"Godfather, Part II, The"
885314,Beverley Hills Cop
885107,Fish Called Wanda
885416,Amadeus
885072,Frankenstein
885282,"Graduate, The"
884423,Platoon
884995,Gladiator
885097,Patriot Games
885126,In the Bedroom
885220,My Best Friend's Wedding
884960,Ace Ventura Pet Detective
884971,Tortilla Soup
885314,"Sixth Sense, The"
884949,"Count of Monte Cristo, The"
885044,"Usual Suspects, The"
885715,"Clockwork Orange, A"
885544,Seven Samurai
885279,"Abyss, The"
885126,Monsters Inc.
884987,Blue Velvet
884988,Dark City
884954,"Crouching Tiger, Hidden Dragon"
885220,Patch Adams
885220,"Family Man, The"
884949,"Ninth Gate, The"
884423,One Flew over the Cuckoo's Nest
885220,Return of the Jedi
885044,Die Hard
885126,Toy Story
885129,Midnight in the Garden of Good and Evil
884624,"Exorcist, The"
885086,Metropolis
885260,Life of Brian
884987,Annie Hall
885227,American Beauty
885715,"Killing Fields, The"
884945,Modern Times
885107,Die Hard
884920,The Usual Suspects
883571,Monty Python and the Holy Grail
884971,Toy Story
884970,Star Wars
885237,Blood Simple
884887,Bad Boys
884870,Men in Black
885126,"Pillow Book, The"
884971,"Sting, The"
884423,Mask of Zorro
887420,The Killer
885260,"Lord of the Rings: The Fellowship of the Ring, The"
885279,Big Chill
887920,"Usual Suspects, The"
884919,Mission: Impossible
885084,"Lord of the Rings: The Fellowship of the Ring, The"
885344,Star Wars
887666,Ronin
884971,Mrs. Doubtfire
885220,Hilary and Jackie
884112,Along Came a Spider
885237,"Manchurian Candidate, The"
885282,"Full Monty, The"
885839,Fight Club
887933,Repo Man
885159,Blood Simple
884971,"Ten Commandments, The"
887658,American Pie
885220,Sleepless in Seattle
884971,Rollerball
885220,Finding Forrester
885168,Fast Times at Ridgemont High
884987,Bill & Ted's Excellent Adventure
885715,Bull Durham
885126,"Clockwork Orange, A"
885416,"Bridge on the River Kwai, The"
884995,"City of Lost Children, The"
884804,Glengarry Glen Ross
884945,Annie Hall
885039,"Lord of the Rings: The Fellowship of the Ring, The"
885839,"Godfather, The"
885032,Gladiator
885039,I Am Sam
884987,Broken Arrow
883979,Toy Story 2
884423,Raising Arizona
887666,Contact
885220,Star Wars
885715,Casablanca
884948,Die Hard
884971,Star Wars
884971,Goodfellas
885072,Seven Samurai
885097,Schindler's List
883463,Gladiator
885085,Indiana Jones and the Raiders of the Lost Ark
885210,Gladiator
884949,Meet the Parents
885039,Driven
