CustomerID,Channel
888673,CNN
883175,ESPN
889328,Studio Universal
889589,CNN
882330,ESPN
889494,Cartoon Network
882731,CNN
882991,ESPN
888549,Studio Universal
891619,Studio Universal
891620,CNN
891937,Cartoon Network
889186,CNN
889275,CNN
882715,CNN
888342,Studio Universal
882537,CNN
889424,CNN
890942,CNN
891378,A&E
891451,ESPN
890942,Studio Universal
891058,CNN
888057,CNN
891074,ESPN
888031,CNN
882666,CNN
888764,Cartoon Network
889256,CNN
888730,WB
889579,Studio Universal
889381,CNN
889588,Studio Universal
883085,WB
891806,Cartoon Network
889110,WB
888078,ESPN
888973,Cartoon Network
889098,CNN
891966,CNN
889431,CNN
882550,Cartoon Network
883064,ESPN
889207,CNN
891985,ESPN
889463,Cartoon Network
883624,WB
885321,ESPN
883079,Studio Universal
889381,Other
882437,WB
889399,Studio Universal
889478,CNN
882537,WB
883565,CNN
884997,CNN
882623,Other
891551,Cartoon Network
891573,Other
888967,Cartoon Network
889381,Studio Universal
888831,WB
882424,ESPN
888474,ESPN
884919,CNN
882720,ESPN
882784,ESPN
887979,Cartoon Network
882824,CNN
883632,Cartoon Network
891256,WB
877792,WB
890324,CNN
888829,CNN
884970,WB
886169,ESPN
888665,CNN
879017,CNN
882368,Other
885279,CNN
885129,Studio Universal
891431,Studio Universal
891920,CNN
888650,CNN
879403,ESPN
888018,Studio Universal
882428,CNN
882452,CNN
889223,Other
889381,A&E
891522,Cartoon Network
888535,A&E
891612,Studio Universal
890494,A&E
888114,CNN
878993,Studio Universal
879011,CNN
889064,WB
889165,Cartoon Network
891917,Cartoon Network
889690,CNN
883077,WB
888613,ESPN
882451,CNN
888808,CNN
889281,CNN
885044,CNN
886081,CNN
889191,CNN
904817,CNN
904817,Cartoon Network
904910,Cartoon Network
906221,ESPN
906105,Other
906040,Cartoon Network
906228,CNN
906432,Cartoon Network
907445,A&E
889740,Cartoon Network
906040,CNN
889774,Other
889864,Other
889915,Cartoon Network
889937,Studio Universal
889848,ESPN
889779,CNN
890136,WB
890161,Studio Universal
906573,WB
906616,Cartoon Network
889774,CNN
889790,Studio Universal
889868,Cartoon Network
890062,CNN
890100,CNN
889950,CNN
889848,CNN
906132,A&E
906141,A&E
906432,CNN
890089,ESPN
890416,CNN
889944,WB
889779,Studio Universal
906493,CNN
889960,Cartoon Network
907747,Studio Universal
890160,ESPN
890334,Other
879264,CNN
890870,Studio Universal
889801,Other
889950,Cartoon Network
889903,Studio Universal
891430,CNN
890708,CNN
889496,Studio Universal
878919,CNN
882439,A&E
891983,ESPN
891532,ESPN
890571,ESPN
891673,WB
888827,A&E
888762,CNN
888920,CNN
891637,CNN
888976,CNN
882507,CNN
890076,Other
888028,ESPN
891487,Cartoon Network
891854,WB
889517,WB
890040,Cartoon Network
890871,Cartoon Network
890896,CNN
891520,CNN
888529,ESPN
889385,ESPN
882808,Studio Universal
883554,Cartoon Network
891397,CNN
891492,Cartoon Network
890603,ESPN
891907,CNN
891665,CNN
891871,Studio Universal
888501,Other
882367,Studio Universal
889220,ESPN
891645,CNN
890871,A&E
891640,Studio Universal
891939,Other
891903,Cartoon Network
890940,A&E
888810,CNN
889113,CNN
889478,Studio Universal
890034,ESPN
890769,WB
890989,CNN
889165,CNN
882359,CNN
889088,CNN
889414,CNN
891615,Cartoon Network
888899,CNN
891731,CNN
889031,Other
888032,CNN
890416,Studio Universal
889958,ESPN
890080,WB
890086,WB
890147,ESPN
907683,Other
889739,Other
889770,Cartoon Network
889774,ESPN
889788,CNN
889795,WB
889801,Cartoon Network
889813,Studio Universal
889816,CNN
889848,A&E
889858,CNN
889895,CNN
890096,A&E
890122,CNN
890420,CNN
906118,WB
906328,ESPN
906332,ESPN
905291,Studio Universal
906032,CNN
906079,CNN
906220,Studio Universal
906388,Studio Universal
907032,Studio Universal
889823,Studio Universal
889965,ESPN
889749,A&E
890006,WB
890092,Other
889793,A&E
889894,Studio Universal
889950,CNN
889987,A&E
890076,CNN
891773,Other
889996,CNN
906061,Studio Universal
906110,Other
906948,ESPN
906977,Cartoon Network
906142,CNN
906271,CNN
889826,WB
889826,CNN
889848,Other
889893,ESPN
889906,WB
890141,WB
890014,Studio Universal
890146,ESPN
890570,ESPN
891397,CNN
890324,Cartoon Network
891709,ESPN
889430,CNN
889643,CNN
878908,Studio Universal
888140,Cartoon Network
889944,CNN
890079,WB
890903,ESPN
891514,Other
891550,CNN
888110,WB
890102,WB
891283,Studio Universal
891471,Cartoon Network
891665,CNN
891669,WB
889851,CNN
890719,A&E
890671,CNN
890142,WB
891074,CNN
891645,Cartoon Network
891524,Cartoon Network
889687,CNN
882433,ESPN
889238,CNN
906016,CNN
906100,CNN
905681,Other
906275,Cartoon Network
906290,ESPN
906159,CNN
889792,ESPN
891612,CNN
891920,A&E
882756,ESPN
882683,Cartoon Network
891040,A&E
891812,CNN
889721,CNN
891484,A&E
889538,Studio Universal
888157,CNN
888149,CNN
890127,WB
906512,CNN
891675,CNN
906165,CNN
890335,Studio Universal
889379,WB
882463,WB
891361,WB
891931,Cartoon Network
882837,WB
882494,CNN
890141,Studio Universal
891520,A&E
888067,CNN
888133,CNN
890248,Other
891733,Cartoon Network
890027,A&E
878855,Cartoon Network
882437,CNN
890329,ESPN
891742,Other
882735,Studio Universal
888565,Studio Universal
889188,Studio Universal
889130,Cartoon Network
889645,ESPN
889719,Studio Universal
891806,Cartoon Network
891821,CNN
888787,A&E
889611,ESPN
889207,CNN
890565,Other
891314,A&E
891655,WB
889231,ESPN
890478,Studio Universal
883062,Cartoon Network
891103,ESPN
888600,CNN
888227,Studio Universal
891185,ESPN
888712,CNN
888157,CNN
890031,Other
890459,A&E
888788,CNN
888844,Other
882360,CNN
888297,Studio Universal
888945,Other
889186,WB
883573,CNN
891854,Cartoon Network
891260,CNN
889268,Other
888727,ESPN
890022,WB
882397,CNN
888997,ESPN
890098,CNN
890213,CNN
889872,Studio Universal
889877,WB
889997,ESPN
890461,CNN
906279,CNN
906398,CNN
889905,CNN
890013,Other
890565,CNN
891553,A&E
906300,Other
889952,CNN
889996,Cartoon Network
889947,ESPN
890416,WB
891910,Cartoon Network
890371,Cartoon Network
891411,Studio Universal
891645,Studio Universal
891283,Cartoon Network
889534,ESPN
888054,WB
891961,CNN
891886,ESPN
892013,ESPN
888703,A&E
889533,CNN
879453,Studio Universal
888871,Studio Universal
889241,ESPN
891225,CNN
890073,Studio Universal
890178,CNN
891481,Cartoon Network
891539,CNN
888529,CNN
891644,WB
890758,CNN
890306,Other
888378,CNN
891946,Other
890061,Other
890371,Other
888890,CNN
891335,Studio Universal
888698,Cartoon Network
883079,CNN
888278,Cartoon Network
883956,Studio Universal
888091,ESPN
888090,A&E
889162,WB
882483,Cartoon Network
891873,ESPN
891333,A&E
889147,Other
890923,CNN
891979,CNN
891991,ESPN
888161,Other
882364,Cartoon Network
888981,CNN
892007,CNN
888655,CNN
889426,Cartoon Network
888650,WB
890459,CNN
889721,Cartoon Network
891697,Cartoon Network
888695,CNN
888944,ESPN
889463,CNN
889179,Cartoon Network
889010,Other
889386,CNN
889670,Other
882787,ESPN
888156,Cartoon Network
888451,Cartoon Network
882426,WB
890984,CNN
882437,CNN
888157,CNN
891055,WB
891645,ESPN
891979,A&E
888451,CNN
890570,Other
888466,Studio Universal
888613,Other
891032,Cartoon Network
888961,WB
892007,Cartoon Network
891675,ESPN
888998,Studio Universal
889243,CNN
882955,CNN
890292,Studio Universal
890533,Studio Universal
891890,CNN
888139,Studio Universal
889361,CNN
891335,WB
891422,CNN
891640,ESPN
882959,WB
888130,A&E
891923,Studio Universal
888895,CNN
882437,CNN
891235,Cartoon Network
887987,CNN
889161,Cartoon Network
882315,ESPN
888278,CNN
890104,WB
890440,ESPN
889821,CNN
889878,CNN
890062,CNN
890080,ESPN
889896,WB
891615,CNN
888154,CNN
908194,CNN
906101,Cartoon Network
889813,CNN
890006,ESPN
890156,CNN
889894,CNN
889831,ESPN
882410,Studio Universal
891394,Studio Universal
890248,Cartoon Network
891745,CNN
889349,CNN
891441,Cartoon Network
888449,CNN
891564,Cartoon Network
891549,CNN
889228,CNN
884789,Cartoon Network
889233,CNN
882372,CNN
888928,CNN
882639,CNN
888057,CNN
883334,Cartoon Network
889441,WB
890737,CNN
888863,CNN
891620,Other
889182,CNN
889690,Cartoon Network
889477,CNN
888172,Cartoon Network
882462,ESPN
890482,Cartoon Network
888355,Cartoon Network
891550,Cartoon Network
890420,CNN
888723,Other
882376,ESPN
882387,CNN
889670,CNN
889236,CNN
889705,Other
887920,Cartoon Network
887871,CNN
889671,Studio Universal
906220,Cartoon Network
906075,ESPN
906332,A&E
906403,ESPN
906758,A&E
889742,CNN
889790,Other
889991,CNN
889989,CNN
889776,Other
890022,A&E
890265,Studio Universal
906388,ESPN
890080,Cartoon Network
889779,Cartoon Network
891040,CNN
906758,Cartoon Network
889753,Studio Universal
906941,CNN
891369,ESPN
890134,WB
907683,Cartoon Network
891742,CNN
891857,Cartoon Network
888956,CNN
890254,Studio Universal
889776,CNN
890127,CNN
890420,Studio Universal
891469,Cartoon Network
889629,ESPN
891669,Studio Universal
889755,WB
877757,Studio Universal
888961,CNN
888153,Cartoon Network
888504,Cartoon Network
888924,A&E
890533,Cartoon Network
889350,CNN
888703,WB
882752,CNN
888157,CNN
889430,CNN
879072,Cartoon Network
889996,CNN
891644,CNN
888431,WB
891484,Studio Universal
888613,Studio Universal
889037,Cartoon Network
889525,WB
889995,CNN
890122,Other
891793,CNN
889711,CNN
887962,WB
889161,CNN
888967,CNN
883931,CNN
882709,WB
888155,Studio Universal
889256,WB
891523,Cartoon Network
888630,CNN
888567,Studio Universal
889257,Cartoon Network
888031,CNN
888371,ESPN
889195,ESPN
889291,WB
888699,ESPN
883449,ESPN
883565,CNN
890389,Studio Universal
889275,Cartoon Network
906077,CNN
889770,WB
889969,WB
890012,CNN
890074,CNN
890102,CNN
907552,Studio Universal
889878,CNN
889986,CNN
906271,A&E
906077,Cartoon Network
889774,CNN
890107,CNN
890156,Other
889878,Other
889306,CNN
906300,Cartoon Network
906432,CNN
889952,Other
889859,Studio Universal
890180,Studio Universal
889742,ESPN
889901,Studio Universal
907893,WB
889872,CNN
890213,Studio Universal
882419,ESPN
891537,WB
890393,CNN
889906,Cartoon Network
888671,CNN
888077,WB
891848,CNN
890719,CNN
889220,CNN
888660,A&E
882938,CNN
888749,CNN
890930,CNN
891841,Other
888388,Studio Universal
888630,Studio Universal
891848,ESPN
888112,WB
890300,Studio Universal
889385,Cartoon Network
891652,CNN
889932,CNN
889997,Other
888815,CNN
889361,Other
882593,Cartoon Network
891946,Cartoon Network
890300,WB
888673,CNN
891335,CNN
890477,WB
890541,CNN
889152,Studio Universal
890293,CNN
882343,WB
882772,CNN
889280,Cartoon Network
885282,Other
882720,ESPN
890114,CNN
891396,ESPN
888705,CNN
884789,Cartoon Network
885914,Cartoon Network
889026,Studio Universal
890019,ESPN
891612,WB
891893,WB
888988,ESPN
889742,WB
891809,CNN
889664,ESPN
890378,CNN
891891,WB
888753,Studio Universal
888703,Studio Universal
889987,WB
891225,Cartoon Network
889155,CNN
890708,Studio Universal
889589,CNN
882783,ESPN
889254,CNN
883739,Studio Universal
889257,ESPN
891619,CNN
888104,WB
888371,A&E
891909,CNN
892008,Cartoon Network
891873,CNN
890719,CNN
891873,CNN
888871,CNN
888650,A&E
889525,CNN
889584,Other
889519,Other
890455,CNN
890883,CNN
891693,Other
889512,WB
888057,Cartoon Network
890871,ESPN
891550,Cartoon Network
888619,ESPN
885001,CNN
888137,Other
888510,Other
882371,Studio Universal
882775,ESPN
882429,ESPN
887946,Cartoon Network
889205,A&E
888175,Studio Universal
882428,Other
882521,CNN
889182,WB
889345,A&E
882768,ESPN
882631,CNN
890912,Studio Universal
882683,CNN
889385,CNN
888041,Other
889318,CNN
883736,Studio Universal
884217,Studio Universal
889396,Cartoon Network
882709,CNN
889622,Other
889717,Cartoon Network
906208,Cartoon Network
906110,CNN
889742,CNN
889752,CNN
889858,CNN
907893,A&E
907904,CNN
890180,CNN
891793,Studio Universal
890102,ESPN
888865,Studio Universal
889969,CNN
890248,Studio Universal
891718,A&E
890478,CNN
891907,WB
883546,Studio Universal
890220,ESPN
889711,WB
888928,Other
889667,A&E
878919,WB
888875,Other
890333,A&E
888811,CNN
889509,Studio Universal
885107,Studio Universal
882515,WB
882497,CNN
891873,Cartoon Network
890125,CNN
890141,CNN
906132,CNN
889795,ESPN
889736,A&E
889838,Cartoon Network
889893,Other
890200,CNN
889817,CNN
891484,Other
891920,CNN
888567,CNN
891612,CNN
888054,CNN
890671,Other
891512,Studio Universal
891812,Studio Universal
890014,Cartoon Network
888942,Cartoon Network
889385,Cartoon Network
888057,WB
889932,A&E
891456,ESPN
890398,CNN
891931,ESPN
889815,CNN
890051,Studio Universal
890107,CNN
890156,Cartoon Network
889051,Cartoon Network
888061,Studio Universal
888533,WB
882728,Cartoon Network
890783,Cartoon Network
890516,CNN
891803,Studio Universal
891812,A&E
888695,CNN
891018,ESPN
888660,CNN
890006,Studio Universal
891644,Cartoon Network
882444,Cartoon Network
891492,CNN
889146,CNN
891117,CNN
888864,Other
888712,CNN
891991,Studio Universal
888325,Cartoon Network
890719,CNN
888449,ESPN
889679,Other
891824,CNN
889614,ESPN
888153,Cartoon Network
888137,Studio Universal
888622,A&E
888942,Cartoon Network
885365,CNN
889386,CNN
888153,WB
889657,Studio Universal
889566,A&E
882705,Cartoon Network
890100,WB
889773,CNN
890999,Studio Universal
889822,Other
889915,WB
889872,ESPN
890342,ESPN
889965,Cartoon Network
891828,Cartoon Network
889739,CNN
889864,Studio Universal
888671,CNN
890984,WB
888146,CNN
888112,A&E
889680,WB
890265,CNN
889074,Studio Universal
890105,Studio Universal
891378,WB
891397,Other
891481,WB
890299,A&E
882359,Cartoon Network
891829,CNN
888606,Cartoon Network
889031,A&E
888148,A&E
889430,CNN
890416,Other
890551,CNN
891737,Other
888114,Studio Universal
888179,CNN
890903,WB
889161,ESPN
888945,Studio Universal
888650,ESPN
888956,WB
882827,Other
891599,CNN
888386,ESPN
889579,WB
889996,CNN
891402,CNN
888796,Studio Universal
890737,Other
888732,CNN
879264,A&E
891992,ESPN
890597,ESPN
891024,WB
882531,CNN
889126,WB
891861,ESPN
888083,CNN
889154,Cartoon Network
888213,ESPN
890333,CNN
891873,CNN
891550,CNN
890478,CNN
888928,A&E
888928,ESPN
889275,Cartoon Network
890736,WB
891814,Other
888856,CNN
890881,Cartoon Network
891433,Other
882936,ESPN
888807,ESPN
888549,A&E
885210,Other
891737,CNN
882382,Studio Universal
877687,CNN
888368,Other
889297,A&E
889155,CNN
888788,ESPN
889601,WB
888788,CNN
882433,CNN
890461,Other
889417,CNN
888808,ESPN
891492,Other
891573,CNN
888928,Studio Universal
882506,Cartoon Network
889050,ESPN
889509,WB
882693,CNN
889277,Cartoon Network
882392,CNN
891929,A&E
889592,Studio Universal
888655,CNN
889221,Other
889223,Studio Universal
882429,CNN
888655,CNN
882886,WB
883122,Cartoon Network
889014,CNN
882358,ESPN
888297,CNN
888155,CNN
889178,CNN
884001,Other
888086,ESPN
889892,Cartoon Network
889965,A&E
889977,CNN
906493,CNN
889991,Studio Universal
890012,CNN
891919,CNN
891586,Cartoon Network
889611,Cartoon Network
889275,Studio Universal
889752,Cartoon Network
889937,ESPN
889795,CNN
889892,A&E
889882,Other
890083,A&E
890273,CNN
890279,A&E
891134,WB
888777,Studio Universal
888846,Cartoon Network
889022,CNN
889519,A&E
889566,Cartoon Network
889715,Cartoon Network
890461,Cartoon Network
889394,Cartoon Network
882434,CNN
891358,CNN
890975,CNN
889693,Cartoon Network
891773,CNN
891950,Cartoon Network
888057,Studio Universal
890102,Studio Universal
889869,CNN
906977,WB
889601,Studio Universal
888119,CNN
890801,Studio Universal
891586,WB
882957,Cartoon Network
888110,A&E
890520,ESPN
887913,CNN
889207,Studio Universal
889443,ESPN
888431,A&E
878855,Other
907747,CNN
906783,WB
891586,CNN
890684,ESPN
891966,CNN
891615,CNN
888563,CNN
891594,WB
888988,CNN
891475,Other
888227,WB
889268,CNN
884860,Studio Universal
888634,A&E
889178,WB
879061,Studio Universal
883768,A&E
890923,A&E
907904,CNN
890014,WB
888069,Studio Universal
890036,ESPN
888767,WB
891815,ESPN
888114,A&E
888388,ESPN
888029,A&E
890398,CNN
891615,WB
891422,ESPN
882869,ESPN
889848,CNN
888769,A&E
889218,CNN
889686,CNN
889691,CNN
891134,Studio Universal
888712,Cartoon Network
888667,WB
888890,Cartoon Network
889504,CNN
882504,Cartoon Network
888451,WB
888848,WB
888504,Cartoon Network
891358,ESPN
891481,Studio Universal
891620,ESPN
891696,CNN
889544,Studio Universal
889719,WB
888265,Cartoon Network
888533,ESPN
890443,WB
891335,A&E
891550,ESPN
891644,Studio Universal
891920,WB
882868,ESPN
890096,WB
891600,Studio Universal
888378,A&E
888054,CNN
888987,Other
888733,Other
888355,Studio Universal
891984,WB
888810,ESPN
888710,CNN
890881,CNN
882409,Other
890834,Cartoon Network
888871,CNN
889589,CNN
890565,CNN
891821,WB
891703,Other
889424,ESPN
889090,WB
888928,WB
888161,CNN
891396,A&E
891796,Other
890801,Cartoon Network
888875,ESPN
888466,CNN
882827,CNN
888157,CNN
891467,Studio Universal
889769,A&E
891886,CNN
889031,Cartoon Network
889667,WB
891920,CNN
890777,Studio Universal
891564,Other
883665,ESPN
891604,Other
891817,ESPN
891877,ESPN
888549,CNN
888472,Other
889657,ESPN
888140,Other
888787,CNN
889693,Cartoon Network
888069,CNN
889731,Cartoon Network
889613,Other
889006,CNN
891812,Cartoon Network
878919,CNN
888997,CNN
889975,CNN
906535,Cartoon Network
891963,Cartoon Network
890215,Studio Universal
890416,CNN
889693,CNN
891871,ESPN
891551,Other
890783,CNN
888769,Studio Universal
878977,Cartoon Network
888157,CNN
890300,CNN
889556,CNN
890293,A&E
888389,Studio Universal
891611,WB
888080,ESPN
882793,CNN
888883,CNN
882397,CNN
891902,CNN
888739,CNN
891902,Cartoon Network
878919,Studio Universal
882391,CNN
889797,ESPN
889770,CNN
889821,CNN
889423,A&E
888940,Cartoon Network
891471,CNN
891520,Studio Universal
891873,A&E
889221,CNN
890104,Cartoon Network
890758,CNN
889721,Other
889154,CNN
882503,CNN
890257,CNN
889191,CNN
891719,CNN
891855,CNN
888622,WB
882700,CNN
889291,CNN
891426,CNN
889719,ESPN
882639,WB
879403,Studio Universal
888767,Cartoon Network
889167,WB
888451,CNN
882340,WB
892682,ESPN
892734,CNN
892737,CNN
892824,CNN
892927,Other
892993,WB
893010,ESPN
893034,Other
893037,WB
893071,Cartoon Network
893104,Cartoon Network
893547,WB
893594,Other
893702,CNN
893745,CNN
893827,Cartoon Network
893935,Other
893935,CNN
894048,ESPN
894048,CNN
895043,A&E
895188,CNN
895240,Other
895240,CNN
895646,Cartoon Network
895646,A&E
895970,Cartoon Network
896473,CNN
896573,Studio Universal
896573,CNN
897420,CNN
897636,A&E
897923,ESPN
898682,Cartoon Network
898682,CNN
899007,Other
899257,ESPN
899418,CNN
899598,CNN
899688,Studio Universal
899810,CNN
899810,Studio Universal
899883,CNN
891829,A&E
888831,Cartoon Network
889155,Studio Universal
891907,CNN
888355,CNN
882392,CNN
888064,CNN
888684,A&E
891773,Studio Universal
882868,Other
884980,Other
888425,ESPN
890461,ESPN
881801,A&E
885379,ESPN
882368,WB
889468,CNN
884878,CNN
889038,ESPN
889250,ESPN
889062,WB
882440,CNN
882713,Cartoon Network
882731,CNN
888749,Studio Universal
884225,ESPN
888695,A&E
891828,WB
891384,Other
889164,Other
890093,A&E
888045,Cartoon Network
890031,CNN
890096,ESPN
889776,CNN
883526,CNN
891615,ESPN
891294,ESPN
882612,CNN
888140,A&E
882827,Cartoon Network
890094,Cartoon Network
889657,A&E
891279,CNN
889569,WB
887666,Cartoon Network
877687,A&E
890923,CNN
890324,CNN
884965,Cartoon Network
891780,Studio Universal
891484,ESPN
891767,CNN
883062,Other
882343,CNN
891018,Studio Universal
888630,Other
888947,Cartoon Network
889895,CNN
889859,CNN
891283,ESPN
891983,A&E
889793,Other
889912,CNN
891237,CNN
890335,CNN
889186,CNN
888031,Cartoon Network
882428,CNN
888810,CNN
889022,CNN
888592,ESPN
890099,ESPN
889167,CNN
891719,A&E
889319,A&E
888910,Cartoon Network
888942,CNN
891612,Cartoon Network
888871,CNN
889297,Studio Universal
882413,CNN
891523,CNN
879403,CNN
888119,Cartoon Network
884924,CNN
889912,Studio Universal
890111,CNN
890055,CNN
889304,CNN
889135,Other
889603,ESPN
889387,Other
888567,CNN
888944,Studio Universal
891793,A&E
882560,CNN
889350,Other
890514,A&E
882927,Studio Universal
888924,CNN
888130,WB
889245,WB
883463,Other
885350,CNN
889702,Cartoon Network
889178,CNN
889381,CNN
888910,CNN
882638,Studio Universal
891935,Studio Universal
888738,A&E
891573,Studio Universal
889048,CNN
888872,Studio Universal
888592,Studio Universal
889028,CNN
889077,ESPN
885282,ESPN
891961,Cartoon Network
890317,Cartoon Network
889693,CNN
889260,CNN
885491,WB
882481,CNN
888865,CNN
878977,CNN
882395,CNN
888956,CNN
891430,WB
891467,CNN
883405,CNN
882627,CNN
883016,CNN
892666,ESPN
892669,Studio Universal
892671,Studio Universal
892737,ESPN
892863,WB
892870,Other
892890,WB
892909,ESPN
892912,A&E
892921,Cartoon Network
892922,CNN
892978,Other
892993,A&E
892993,Studio Universal
893031,CNN
893037,Cartoon Network
893037,CNN
893071,Other
893071,A&E
893104,CNN
893140,CNN
893524,ESPN
893524,Cartoon Network
893591,CNN
894247,CNN
894247,A&E
895043,WB
895103,Cartoon Network
895188,Other
895949,WB
895949,Studio Universal
895949,Other
895970,Other
896948,ESPN
896948,Other
897636,WB
897636,ESPN
898021,Cartoon Network
898682,ESPN
899007,Studio Universal
899257,Studio Universal
899304,CNN
899392,A&E
899513,CNN
899575,Other
899575,CNN
899688,CNN
899690,Studio Universal
899690,CNN
899809,Studio Universal
899904,Studio Universal
899904,CNN
900062,ESPN
900094,CNN
900137,CNN
900148,CNN
900231,CNN
900231,A&E
900231,CNN
900231,CNN
900277,WB
900277,ESPN
900389,WB
900513,ESPN
900541,CNN
901197,WB
901678,CNN
901961,Studio Universal
902036,Other
902212,Other
902212,WB
902223,ESPN
902997,Studio Universal
903084,CNN
903193,Cartoon Network
903330,CNN
903500,Cartoon Network
903585,ESPN
903607,Studio Universal
903634,A&E
903828,CNN
903909,Cartoon Network
903931,CNN
903948,CNN
903948,CNN
903949,CNN
904002,Studio Universal
904046,Other
904083,Other
904139,Cartoon Network
904210,Cartoon Network
904215,Cartoon Network
904271,A&E
904392,Other
904394,CNN
904399,CNN
904406,A&E
904406,ESPN
904533,CNN
906083,A&E
906110,Studio Universal
906165,CNN
906275,CNN
906398,CNN
906403,Studio Universal
906493,ESPN
889743,Cartoon Network
889777,CNN
889869,WB
906908,CNN
905118,ESPN
889048,Other
888140,WB
882600,A&E
890178,CNN
889215,A&E
891604,CNN
889186,Other
891935,Cartoon Network
888608,ESPN
882607,Studio Universal
883736,CNN
882577,WB
888544,Cartoon Network
889471,WB
889123,ESPN
889074,WB
879306,CNN
882545,CNN
883526,CNN
889381,CNN
884960,Studio Universal
890104,Studio Universal
889859,Other
889897,Cartoon Network
890094,A&E
890975,CNN
890918,Studio Universal
889942,Other
891883,CNN
884339,CNN
890273,Cartoon Network
891539,CNN
891524,A&E
888457,CNN
891539,Other
891767,A&E
890871,Studio Universal
890213,CNN
889334,Other
891402,CNN
889173,Cartoon Network
891396,Studio Universal
889152,ESPN
882506,Studio Universal
888060,Studio Universal
888080,CNN
884804,Cartoon Network
890706,CNN
888153,Other
891669,Cartoon Network
888884,ESPN
889589,CNN
882796,ESPN
889932,ESPN
890076,ESPN
891645,CNN
891817,Studio Universal
882491,Cartoon Network
890057,Studio Universal
889903,CNN
890074,CNN
890142,Studio Universal
891551,Cartoon Network
891304,Other
888865,CNN
879033,CNN
889481,CNN
890478,WB
889417,CNN
888704,WB
888455,WB
888712,CNN
889791,Studio Universal
889693,CNN
888144,ESPN
877792,CNN
891669,CNN
891907,Studio Universal
892007,WB
888146,A&E
882503,Cartoon Network
890494,CNN
889152,Cartoon Network
889077,A&E
889243,Other
888017,CNN
888091,Studio Universal
882543,CNN
889989,Studio Universal
888976,Other
890062,Other
891620,Cartoon Network
889589,CNN
891939,ESPN
889257,CNN
890719,Cartoon Network
890371,CNN
891745,Other
889719,CNN
890302,ESPN
890918,Cartoon Network
888085,Studio Universal
891374,CNN
889040,CNN
888899,ESPN
882337,A&E
889152,CNN
891950,A&E
882395,WB
882856,ESPN
890276,CNN
889024,Other
886081,Studio Universal
885350,CNN
883554,CNN
888712,Other
890477,CNN
889435,A&E
890098,WB
891335,Cartoon Network
891893,Studio Universal
889047,Studio Universal
889350,ESPN
891734,CNN
890127,A&E
890138,ESPN
889995,WB
889165,Cartoon Network
888112,Other
889480,A&E
889628,Cartoon Network
888591,ESPN
888961,ESPN
890326,Other
891058,ESPN
888663,A&E
890912,CNN
891410,Cartoon Network
889379,Cartoon Network
891279,Cartoon Network
891058,CNN
888613,CNN
891326,CNN
889693,CNN
891513,Other
885292,Studio Universal
891710,ESPN
889075,WB
882645,CNN
889282,CNN
890475,WB
891333,Studio Universal
891565,Cartoon Network
885004,Other
892734,Cartoon Network
892734,WB
892741,ESPN
892784,Studio Universal
892784,WB
892912,Studio Universal
892922,Studio Universal
893031,Cartoon Network
893037,CNN
893050,Other
893071,CNN
893097,CNN
893132,WB
893140,Studio Universal
893187,ESPN
893521,CNN
893524,Studio Universal
893569,Other
893697,Cartoon Network
893702,Studio Universal
893709,CNN
893709,Cartoon Network
893745,Other
893827,Other
894048,CNN
895949,ESPN
896430,CNN
896573,WB
897636,CNN
898014,Cartoon Network
898021,Cartoon Network
898021,Cartoon Network
898021,Studio Universal
898682,WB
899035,Cartoon Network
899035,CNN
899418,A&E
899625,CNN
899625,CNN
899810,A&E
899860,CNN
899873,Other
899873,Cartoon Network
899883,CNN
899932,Other
900024,CNN
900065,CNN
900137,Cartoon Network
900145,WB
900148,WB
900148,Studio Universal
900164,ESPN
900231,Cartoon Network
900277,Cartoon Network
900306,Other
900309,ESPN
900576,ESPN
903193,Cartoon Network
903330,WB
903600,Cartoon Network
903604,Studio Universal
903604,Cartoon Network
903606,CNN
903613,Cartoon Network
903622,CNN
903622,A&E
903642,CNN
903927,WB
903930,CNN
903931,CNN
903936,Cartoon Network
903936,CNN
904043,ESPN
904046,ESPN
904083,Studio Universal
904128,Other
904157,CNN
904167,CNN
904215,CNN
904263,ESPN
904271,CNN
904275,CNN
904328,WB
882409,Studio Universal
882402,Other
891361,A&E
882545,CNN
891910,CNN
888451,CNN
891788,ESPN
891756,Cartoon Network
882494,Cartoon Network
890371,ESPN
891923,Cartoon Network
888115,Studio Universal
889642,Other
882600,CNN
890930,Cartoon Network
906361,ESPN
890074,A&E
891545,WB
891957,CNN
891713,CNN
889499,CNN
891696,Cartoon Network
889219,Studio Universal
888119,Cartoon Network
891983,Studio Universal
889110,CNN
884717,WB
882507,ESPN
891526,Studio Universal
888871,CNN
891769,CNN
882494,CNN
884947,Other
882360,Cartoon Network
891742,Cartoon Network
890769,Cartoon Network
888998,CNN
889350,CNN
888743,ESPN
889975,Studio Universal
877687,WB
882772,WB
888956,Studio Universal
889159,Studio Universal
892010,CNN
889228,CNN
891526,Cartoon Network
882497,CNN
889109,CNN
890984,A&E
890719,CNN
889262,Studio Universal
887949,ESPN
889050,Other
889563,Cartoon Network
882685,CNN
891235,Studio Universal
889188,WB
888868,A&E
889721,CNN
891088,ESPN
889257,Cartoon Network
890055,ESPN
889231,CNN
891604,CNN
888947,ESPN
891669,CNN
